eccentricity	inclination	objectname	occurance	semimajor_axis
0.0236772	22.1586998903	258278	1	2.6571018
0.0824765	14.6949091608	93174	2	2.6415855
0.167487	17.4709554617	258275	1	2.6386817
0.0660985	9.29420454229	181992	3	3.1663593
0.0480367	5.52086888138	256880	3	2.7657389
0.1767107	2.16907739171	32915	3	2.4033781
0.1494009	1.10286861926	324283	4	3.126888
0.1609187	12.4237878597	116372	2	2.6121258
0.1155514	9.08313410807	324284	3	3.0702431
0.1517809	5.4456390532	224960	2	3.0983026
0.2115283	26.8862769651	327094	2	3.2037785
0.0728261	10.8824351231	357799	6	3.0747528
0.0734699	9.83558622595	359552	1	3.1195774
0.0686089	10.748837349	185754	2	2.9726619
0.0874868	5.071969584	382239	1	2.7226756
0.0839772	1.96995917388	277634	2	2.9280312
0.1550647	1.12353910836	305534	8	3.1467729
0.1661688	1.39764569362	348706	1	2.3936669
0.1439818	12.6929460447	51145	4	2.5748169
0.1140905	12.0991818082	309172	3	3.1404208
0.1262305	8.93700286287	20847	3	2.7620652
0.1095985	6.41389320907	259545	4	2.4286154
0.0358834	9.63238328346	20845	7	2.979392
0.1368917	1.49513688899	25500	5	3.0909772
0.1587362	2.61806757953	316805	1	2.4379546
0.1359998	5.77401012116	345569	1	3.1387658
0.0606321	2.01057200495	349266	1	2.6961849
0.0726196	3.67274482773	195477	6	2.769358
0.1396873	5.40768236658	210506	1	3.1789271
0.0976363	10.3341728151	85464	8	2.9727707
0.1997572	2.4068669967	210501	2	2.3867164
0.1609944	1.16733329535	166656	17	3.1157061
0.1648746	1.31431428722	166300	22	2.3822171
0.1474728	13.0500372374	10351	1	2.681611
0.0874687	6.48777982989	162556	3	2.2930639
0.0785308	10.7857205627	204033	5	3.0595498
0.0516683	2.37998328244	2700	11	2.907027
0.0567691	2.07673342031	9178	10	2.8793742
0.0568021	10.3978012417	328707	8	2.9790308
0.1485524	5.56667337633	265141	1	2.2381453
0.1978356	7.88606277004	122933	1	2.7994732
0.0458279	1.99567172661	6252	1	2.9058709
0.1629275	1.39262509503	97491	5	2.3891367
0.232166	13.3716591389	368116	2	2.6716739
0.2111153	26.983237068	368112	2	3.2075211
0.1038572	11.7477380641	367631	3	3.0611122
0.0911789	6.67895885653	53547	4	2.3669115
0.1469003	13.0837580497	42996	3	2.5649499
0.0364103	2.06081200498	139890	13	2.8556082
0.0478317	10.6389783822	296770	1	3.0910536
0.1990325	2.19034378381	33395	4	2.3814216
0.1608344	1.35209389294	285347	14	2.3949556
0.1904157	7.73709792393	182360	2	2.7664328
0.1147547	9.19515420536	45617	4	3.0746532
0.0915934	1.83439137912	274626	7	2.9444222
0.0690336	3.86652597162	48263	2	2.760951
0.1612215	1.41062708572	310098	3	2.4434496
0.151595	0.974739900687	133467	6	3.102239
0.1051025	10.518150633	344764	2	2.9812495
0.1627698	13.0491844247	257444	2	2.5776611
0.1576236	1.26753186731	133469	5	3.1178557
0.0443948	2.08113090102	291169	5	2.866054
0.0127747	6.15168535655	157200	10	2.7163784
0.185097	2.25896709788	68657	5	2.3259795
0.1665111	1.51386187538	310894	3	2.3734566
0.1444595	3.15392612163	178281	1	2.5717135
0.1583374	1.58046385541	78562	2	3.1848687
0.1898117	2.55883779276	178289	1	2.3404854
0.1433992	5.32229281391	137360	10	2.3059856
0.1916867	2.47605716521	3005	1	2.3683405
0.1521379	12.6582207293	54012	3	2.6620231
0.1609167	1.54402165255	353485	1	2.4272939
0.0440709	2.10721790406	353480	1	2.8653687
0.147124	1.04772890774	27454	3	3.1244179
0.0459113	4.68682312819	268421	10	2.7820217
0.0653865	1.95669314279	220802	5	2.9444916
0.0767106	2.36066953866	324705	1	2.9249159
0.1335912	13.4075684682	48489	2	2.5591936
0.1880964	2.48306527103	234522	2	2.338016
0.099491	10.5162042552	179489	1	3.0725718
0.1387748	8.60105212519	282826	4	2.5669855
0.0747796	10.6836145419	59992	3	2.9661202
0.1678955	11.6811017076	228382	5	2.6974836
0.0646599	9.53067386603	178754	6	3.116787
0.1586285	1.44699256525	170390	4	2.3752117
0.156064	2.76545174344	147772	1	2.7093958
0.1817976	2.4339003447	299556	1	2.4382855
0.0914466	4.99005908698	147777	7	2.4570434
0.1939941	2.41924239967	299553	3	2.4358918
0.0608339	9.34636190102	225351	7	3.0549584
0.1028288	6.4794184644	103039	9	2.3275573
0.0689291	9.71916613912	106514	1	3.0919404
0.0608968	9.31797427914	326258	2	3.1651928
0.170811	2.39172763885	324943	1	2.4002566
0.1400834	13.1901621235	273853	1	2.6454853
0.0930606	6.92088483702	67881	1	2.345469
0.0665207	9.10579295252	129605	1	3.1806361
0.1539858	2.69856884172	243999	5	2.7179952
0.1748857	2.21648425747	126361	1	2.6486889
0.1757363	2.54075452979	212426	3	2.4028047
0.1038997	6.27237137684	181850	2	2.4224266
0.1764537	2.19096876456	23226	1	2.3708506
0.0905342	4.87072303198	318792	1	2.7240878
0.0842847	4.9790682979	318790	5	2.7187964
0.1677633	3.64318874526	213088	2	2.5672208
0.1589012	3.57729387682	352352	1	2.5639901
0.1904342	2.18633588589	15307	2	2.3995213
0.1241794	4.47047124166	308704	5	2.2842367
0.167237	1.29090291105	346454	5	2.3828627
0.1424691	13.3680255097	109236	4	2.6458516
0.0430768	2.21260243401	7770	1	2.894435
0.1687643	2.13057044238	82280	15	2.4072435
0.1475102	5.02797326086	311119	3	3.1008948
0.2005318	5.20950559009	173130	5	2.3943703
0.1638702	1.59647271866	373180	15	2.4160983
0.0961734	14.9238182432	127989	3	2.6524434
0.1578159	12.5599782888	182668	2	2.6577567
0.1290804	1.16077157442	279568	3	3.2076622
0.1528115	1.3249110873	378404	3	3.1655845
0.1620273	1.48862588136	378155	9	2.35609
0.1982429	4.45344863969	145732	2	2.5841367
0.1618014	1.67252370797	260490	6	2.3658533
0.1208972	6.41520778263	292028	2	2.4412744
0.1683059	2.8676763261	233893	2	3.9646812
0.1560382	2.73991993153	32700	2	2.7413526
0.0463587	2.1762617176	181273	2	2.8500174
0.1231837	5.13222566181	255407	2	3.1096729
0.0493611	0.725223505369	292022	2	2.767491
0.1860015	2.35801449337	214143	2	2.3469604
0.0106389	6.21675669635	148849	1	2.7243538
0.0499788	2.08199663856	154122	2	2.8659915
0.1653043	12.561962375	81152	1	2.650978
0.120359	9.13114006625	119775	11	3.0690277
0.0803926	2.05953921597	158326	1	2.9393436
0.1664196	3.95258396894	43817	2	2.5661475
0.1693881	7.69320738768	186882	10	2.5522987
0.1007544	6.67921268062	43760	2	2.2949128
0.1508622	1.77986451238	43762	2	3.174123
0.1723806	4.29375285237	65567	1	2.5912593
0.0742966	3.88083677414	305254	1	2.79362
0.0292363	2.26663352157	308962	1	2.9210344
0.1276965	5.14656140393	46736	11	3.1859019
0.1207333	6.33365872353	49051	5	2.4791871
0.1456345	0.760125297206	49501	12	3.0889855
0.1553562	1.36415231242	80790	11	2.3877894
0.0753279	20.4159833566	310240	5	1.9507185
0.2316937	24.2318810056	64969	4	2.2913228
0.1936898	2.56886886582	315362	1	2.3730476
0.1810082	2.52895150912	203900	3	2.3755573
0.1709723	2.27169670922	315365	1	2.3469596
0.077431	9.99209477977	11477	6	2.9902462
0.1274987	0.914072614945	292533	1	3.2338843
0.0521572	9.89327072682	99972	1	3.082088
0.143608	1.45998569909	293773	4	3.195825
0.0389484	9.48380966711	323612	1	2.9875698
0.1376783	12.8854398501	293958	3	2.6167852
0.1314457	1.03849702774	25196	7	3.2229037
0.1901955	2.23134651772	70173	5	2.4511841
0.1561851	3.19060005149	70176	1	2.3855134
0.1364736	13.2939102255	4418	3	2.5804841
0.1339844	1.39360514254	4412	4	3.1382668
0.0728026	3.8258804722	152407	4	2.786417
0.143732	12.1227390218	9549	3	2.608111
0.191919	2.41225756617	14828	1	2.4186339
0.0665665	3.43146696162	62356	10	2.7897525
0.2009632	2.19803851918	289135	3	2.3638021
0.1624331	1.63449212134	371600	8	2.3839901
0.1389465	9.292015764	218280	10	2.8038598
0.0579813	2.14433100371	188901	11	2.92432
0.0567216	1.99859558741	83419	3	2.6511151
0.1968867	7.81028404392	304225	1	2.774694
0.0888267	4.96983180613	44773	10	2.4259908
0.1025597	10.402682829	278557	1	3.023109
0.1775042	2.54896164999	314097	4	2.3383584
0.1304331	9.13470900093	275872	1	2.7413138
0.0694766	9.46340915726	132989	7	3.0571417
0.1585937	1.21947803779	27598	19	3.1909205
0.0350564	9.48135247998	41508	2	2.9662739
0.1557516	1.69060258249	156362	1	2.4343372
0.2445234	22.4827832823	161545	4	2.2920369
0.1324374	4.8050917999	332683	1	2.7903414
0.167659	1.49994564734	107481	3	2.3860981
0.1780636	2.10321595755	39615	13	2.3749911
0.0295784	1.9993924837	241444	1	2.9094639
0.1613542	1.31978748011	216730	2	2.3716948
0.0902938	6.64565712214	37086	6	2.3207061
0.1660904	1.52656309061	369609	12	2.4184546
0.0718152	3.9839081855	37082	4	2.7896489
0.1718111	2.47653889961	168971	1	2.3761996
0.167601	2.53513403033	163210	3	2.4665713
0.1343625	4.92963214204	109938	3	2.7168854
0.1567896	13.4240554558	179833	1	2.558254
0.1847553	2.46027472531	175399	7	2.415416
0.2713645	31.0128030037	365240	1	2.6162144
0.1927752	2.38157174666	39538	5	2.3452894
0.0629878	9.22556352148	295324	2	3.1740753
0.1523893	1.33944522546	350807	1	3.1641398
0.0639522	3.72999386903	31701	3	2.7271855
0.1654925	1.65327567901	388386	11	2.3498421
0.0792782	10.2521807977	263486	2	3.0628398
0.0936883	6.39432491373	285131	2	2.4184843
0.1083112	10.9180510533	182193	5	3.0127443
0.0625707	8.84794904355	226097	2	3.1687177
0.1656879	11.5314388337	226727	6	2.6140434
0.042694	2.09825080608	131987	6	2.8607062
0.0675445	3.58697285547	284669	10	2.7769519
0.063958	2.21786038639	111610	4	2.9122147
0.1422824	3.03227609382	155670	1	2.3095958
0.1539598	2.89401410398	95259	4	2.44868
0.1629252	1.41966538687	66215	3	3.0920021
0.14131	1.11102333055	154941	6	3.2190888
0.2008551	2.93995609178	207591	1	3.9663048
0.1397286	8.71600846795	272593	11	2.5716673
0.1668341	1.77102525971	1440	17	3.152554
0.1493425	1.41869679109	313018	6	2.4513353
0.170198	2.62796146765	23034	4	2.4560927
0.1906623	4.34412711199	59042	3	2.5939588
0.1644434	1.64088321131	129835	3	2.3955766
0.254073	14.2170759334	158138	5	3.1866144
0.1995489	2.4470501939	22347	6	2.3713881
0.1698935	1.46362516555	273649	1	2.4463278
0.1806716	26.7908056411	159525	3	3.1329344
0.1526133	3.84718494968	327448	4	2.5954052
0.1386107	1.40064315657	299945	1	3.2283852
0.0876524	10.4915609104	4854	5	2.9834993
0.1670428	1.39476286001	160796	10	2.3689214
0.1578613	1.16834764135	103480	7	3.204721
0.1706574	1.59408255826	234643	1	2.4447284
0.0346436	2.00592246145	170701	1	2.9026835
0.1793374	2.33159620765	170700	5	2.4714004
0.0526899	5.42586329264	295105	4	2.7540264
0.1651841	12.787790959	174848	2	2.5477417
0.095088	6.79955175586	282546	4	2.393663
0.0872905	7.36654858416	197999	3	2.3179018
0.1790115	2.33710690509	197993	3	2.4081406
0.0899354	3.47016594452	23698	4	3.0618712
0.106479	6.94408160083	181468	6	2.2980506
0.1763474	13.3879610867	214773	2	2.795136
0.051085	2.00807810513	181463	15	2.724336
0.1701505	1.6516592658	224941	1	2.4314594
0.0492388	2.05406394151	221716	3	2.8945245
0.2724554	32.3114326441	244522	5	2.7595396
0.1147824	4.64507658019	372174	3	3.1961803
0.1858919	2.162414863	379615	11	2.356805
0.14068	8.85363169684	116821	6	2.5787404
0.1028171	6.29309943247	310977	9	2.4433974
0.1447495	9.15366847803	304420	1	2.7410334
0.0475635	2.01965327241	140661	1	2.9163334
0.1555355	1.57457161608	51166	4	3.1267036
0.1468017	3.91104990386	300553	3	2.600934
0.1419855	5.01318578121	308579	17	3.1649811
0.2204408	5.23326734662	213278	2	2.6026369
0.074766	3.97518966481	253326	5	2.8065478
0.110549	6.3634057654	372398	14	2.4366287
0.144441	12.5142135385	309112	3	2.5387062
0.1702504	1.56325145589	270691	11	2.3593787
0.1423043	13.3091706888	81836	3	2.6647541
0.0780597	14.9937038883	375768	10	2.5563994
0.0863018	5.19623852104	266217	5	2.4316538
0.192357	2.24148986717	328499	3	2.4304026
0.1216794	15.0358277698	292949	1	2.864953
0.1769732	7.63216944681	74249	4	2.5651201
0.2140306	23.3524059607	337240	5	2.2931346
0.1497179	2.63312926298	328495	1	2.432164
0.1668079	2.72252809496	205235	1	2.3941812
0.1318761	5.2474097597	205231	1	2.2787407
0.0819183	11.1724530332	42359	1	3.0655054
0.151838	1.5160742658	311304	2	2.4406395
0.0697862	9.93167645635	42423	4	2.9691717
0.1430114	5.33484901448	351631	1	2.2556071
0.1665889	1.57679553325	97706	10	3.1678367
0.065722	9.34662900765	97707	2	3.1740608
0.0976887	7.03315075051	177168	2	2.379225
0.1532566	2.79337044241	12797	3	2.4666035
0.0445487	4.32157980724	362845	9	2.7642575
0.0898713	4.84652027099	191121	10	2.7409299
0.149437	2.88302226722	235680	2	2.3505578
0.0450125	2.1531722296	93840	5	2.8687814
0.1941452	7.66276826053	297201	7	2.7697026
0.0485432	2.09393354517	93844	1	2.8676806
0.0586858	2.18553316084	93846	10	2.7170387
0.1887663	2.10256807892	236263	4	2.4208165
0.0746965	9.00854119773	12244	2	3.0786595
0.0595077	9.63367925286	61926	3	3.0588116
0.1883063	2.09791253421	176145	6	2.3396103
0.1598247	1.61918797946	302496	4	2.3595798
0.1270658	8.90043575007	105309	6	2.8120452
0.1505492	1.36978035966	141285	3	3.0890222
0.0545072	10.4756244888	227713	2	3.0714001
0.1707339	2.62051093245	362154	2	2.4526022
0.1619849	2.59552701263	254571	5	2.4697842
0.1597482	1.35306819266	9736	3	3.1640215
0.1461614	1.54738040739	63568	15	3.2314081
0.0763617	4.02975373699	269793	4	2.7925396
0.1910364	2.50408981196	49262	4	2.4184409
0.1670575	1.32644129419	37412	6	2.3954311
0.1672772	1.34871823398	121067	4	2.3842091
0.1628594	1.38827506449	350610	1	2.3432364
0.1748876	2.65308942886	325158	1	2.4463827
0.0783832	10.2968777809	274860	4	2.9798395
0.206873	16.6556124449	332979	1	3.1492791
0.1474054	5.26446393409	138693	1	3.0885748
0.0908586	7.07385808209	321262	5	2.3198669
0.0776747	10.4484266678	163661	1	2.9856904
0.1651438	11.5240241608	44016	2	2.6466101
0.1592286	11.4594873308	344742	3	2.6790043
0.1671082	1.40199001019	251892	8	3.1034688
0.1493954	5.65839098369	293472	1	2.2512242
0.0433296	2.18517193471	322405	4	2.852262
0.1278146	5.06212781472	236889	10	3.2078785
0.1336588	4.87972237985	93765	5	2.7251221
0.0671836	21.6369815489	299121	7	1.9154613
0.1806366	2.07723795463	18817	1	2.3549348
0.090398	10.7444751167	102657	1	2.9630011
0.1637529	1.3607193247	70322	1	2.403372
0.0929448	5.1764419958	290098	6	2.7229344
0.1888958	2.41292278686	179644	7	2.3590537
0.1959394	4.19130801887	147286	10	2.5820759
0.1674573	2.32124005416	54074	1	2.3768983
0.0676318	10.0846463055	270836	5	3.0986676
0.1650904	1.57136757465	38039	3	3.2078675
0.1638364	1.39684331413	303451	2	2.386669
0.153384	1.27549221119	91149	8	3.1334693
0.0834746	6.62569908346	67533	2	2.3086642
0.1742559	2.58459526943	289895	4	2.4478242
0.151888	1.27527443328	146889	10	3.1588011
0.1891547	2.35988391997	147024	3	2.358252
0.1134544	10.0110381682	147757	3	3.0779911
0.2475416	14.3783395353	182832	3	3.1740494
0.1593103	2.84628414065	75025	2	2.4126168
0.1261514	1.26642005737	126561	4	3.1977538
0.0936219	7.10813099877	106537	4	2.3110055
0.1028168	6.61399574233	365202	2	2.3851358
0.1717051	2.84890005829	316770	8	2.4182721
0.1419301	2.75352038602	316779	6	2.3129891
0.1804224	2.35515874836	355981	5	2.4499564
0.1432919	2.8237737258	213866	5	2.3761772
0.193616	2.42508032588	306256	1	2.3519171
0.1548953	1.65847457722	213861	9	2.4007692
0.1409974	5.24321533283	40242	8	3.1544155
0.165701	1.57139623332	267026	16	2.426598
0.1402472	8.6930317741	243468	9	2.5695261
0.1522283	1.35282175211	220397	2	3.1539697
0.1574707	1.55949145671	47040	2	3.2260524
0.1417594	0.793909996	217167	5	3.1515754
0.0588701	10.0652854496	266770	5	2.9853958
0.1768796	2.21207491965	382028	8	2.3422883
0.1187681	17.3087333069	48810	3	2.8005378
0.1146365	5.16205380309	48817	8	3.1947324
0.1725302	2.37750597006	268917	2	2.4478523
0.0830742	10.7829675798	123132	2	2.9735444
0.1664929	2.13077684989	360553	1	2.3803205
0.175601	3.94170634629	30937	6	2.5795752
0.0966152	6.21091256923	238486	3	2.3675102
0.0277035	2.1819151697	110882	3	2.9044542
0.06758	3.48611208461	221276	3	2.7829174
0.1342817	5.02747286225	174458	3	2.7599846
0.0741695	8.92239297747	267794	1	3.0767541
0.1660598	3.74262578941	127968	7	2.5806568
0.2237236	4.8580666449	225955	9	2.5780982
0.040991	5.07650800738	34728	11	2.7497322
0.2059465	4.84516899013	200927	4	2.3323765
0.1445569	12.575552016	107953	1	2.6130204
0.1123666	9.01502692475	334539	11	3.0582964
0.0387185	2.20362898144	187317	5	2.9189057
0.1684438	1.29309216641	145281	5	2.3745006
0.1641897	1.64180032007	19205	3	2.4184185
0.2041369	2.71897174773	19206	11	2.3557735
0.1776436	1.13462799475	189409	7	3.1099629
0.1228482	14.9835315717	389286	1	2.8627579
0.1545642	1.64687308547	346872	1	3.2108874
0.163793	1.63804017684	333097	4	2.4326327
0.1116529	6.13798168555	250118	1	2.4437751
0.1464583	2.64027014753	4042	3	2.422589
0.204328	5.28757182108	250113	4	2.3444363
0.1646313	1.44890685553	250110	3	2.3601483
0.0624977	9.39278927725	322182	18	3.1699558
0.1895036	2.29217900429	257218	5	2.3883822
0.1653397	1.30975807821	313797	1	2.4526129
0.1573849	3.24128924097	135619	5	2.3899126
0.0491545	4.38951106881	305278	4	2.7928509
0.0893097	2.07002542245	3661	4	2.930488
0.1746766	1.86132867426	3663	1	3.1615796
0.1221417	15.0250958021	82804	1	2.8598659
0.158914	2.53184777002	46711	1	2.4382339
0.1563851	6.23616842521	135614	7	2.2627298
0.0455211	4.79789310578	358270	6	2.7812257
0.0365283	12.0503218548	261565	4	2.9244001
0.1685779	1.12764800862	43126	13	3.1956316
0.0835046	10.811764328	312842	1	2.9612611
0.0942947	10.0008449055	312843	1	3.0289623
0.1736406	2.63485568995	172606	5	2.4274433
0.1278478	4.84916533921	96647	5	2.2676156
0.1945995	2.43615983864	293972	3	2.3191402
0.1484407	1.53474784845	5031	1	2.4355186
0.0897583	6.69942673143	38588	1	2.3305087
0.14476	5.392085996	13322	4	3.1168475
0.1066188	10.8116593318	67257	2	2.5619182
0.1978773	7.81481811792	281767	1	2.7799684
0.1871993	2.50353351181	244778	7	2.3978182
0.1400192	5.56622435182	248642	1	2.2909726
0.0726291	9.35379450975	113062	6	3.0617509
0.1385167	1.48771457109	199383	8	3.1576931
0.1907844	2.1939273926	70154	2	2.3480346
0.0545487	2.08887095555	290955	5	2.8384657
0.1348313	5.19398326217	128218	4	3.0975119
0.1419944	1.92302976835	362307	3	3.0894059
0.1691044	2.49271151351	371626	4	2.4534595
0.1442853	4.92212157383	62807	6	3.0865672
0.1835605	2.3361320663	232083	6	2.3697088
0.1604394	1.38347800452	315390	2	2.356827
0.1508397	12.9384613136	172270	1	2.631216
0.1520184	1.35254665571	185406	1	3.1605626
0.1995469	7.96788375575	139751	2	2.7481369
0.155814	2.89323388659	42650	1	2.4078678
0.1845979	2.13291546266	345796	4	2.3180272
0.0877998	6.79852466799	86075	2	2.3550669
0.1640443	1.32087065793	48034	3	2.4184231
0.1258436	9.49044357941	59742	2	2.7914779
0.0870365	4.73894370664	87188	2	2.7350305
0.0864817	16.3571062682	316547	1	3.2289209
0.0445711	2.03505829118	274328	3	2.896535
0.1961831	17.0600608782	129104	2	3.0886124
0.0886676	5.15493173976	295124	5	2.7368614
0.0795186	10.8205608067	10478	1	2.9970587
0.0973937	7.32445166875	194542	2	2.3450953
0.0779886	9.8588297891	39677	13	3.1739424
0.1715748	1.20063498326	28586	9	3.1868342
0.1770775	2.58821431982	168918	3	2.4297484
0.1839584	2.13377549545	8923	2	2.4183801
0.046265	4.30235996614	364462	2	2.7701136
0.1567342	1.3806639631	37064	2	3.1691422
0.1332356	1.4907981256	179360	14	3.1037438
0.0578497	2.15954803522	302218	4	2.9101003
0.153799	1.30635382179	179363	7	3.0939949
0.1678274	1.15780877617	365225	4	2.430534
0.1735979	2.51155687399	172857	5	2.4529683
0.1386771	4.97309274453	264001	4	3.1114832
0.1442412	5.60877958731	264006	8	3.2078036
0.2496293	5.30640515658	298527	1	2.5893985
0.1541995	3.78891185546	256354	4	2.5938894
0.1949447	2.50063157876	39512	14	2.3600443
0.1264638	1.66469378431	251938	6	3.1475422
0.1355566	4.97296621751	31728	4	2.7233845
0.067712	4.05851334487	233688	9	2.7642187
0.1573296	3.22776307779	33587	2	2.422594
0.1352879	1.41708055523	341833	1	3.1743703
0.1573324	11.3913940909	184119	3	2.6767609
0.1385825	8.59403475058	331110	4	2.5631212
0.0711825	3.62883590902	178988	7	2.8124022
0.0184591	6.1664209428	305918	4	2.7388841
0.0779441	2.03966778572	302234	3	2.9404546
0.0435441	2.11943594488	151300	3	2.862996
0.1514679	1.37829696139	157430	2	3.0701608
0.1839202	2.20722982363	169531	5	2.3196658
0.1506817	2.16574039002	47927	13	3.0946191
0.0496056	0.651959825766	24783	1	2.7986659
0.0164563	6.26965073669	209786	7	2.6768468
0.0981108	6.76383577332	204382	1	2.3290899
0.0958863	6.63185945537	234466	4	2.3122098
0.1338855	13.2269156583	108352	2	2.5526514
0.0447441	5.43817990074	208870	1	2.7078128
0.1840992	2.28538976776	72969	2	2.3636804
0.1664118	1.3355709752	38207	1	2.3932102
0.0711772	21.2422211834	208874	1	1.9653938
0.1857998	2.09786093343	31984	1	2.4184127
0.1605087	1.54857259468	289715	3	2.4521256
0.171401	1.5100561106	289714	1	2.4184099
0.1407781	1.6294021916	221483	1	3.2320074
0.1935703	7.99005991379	393104	2	2.7961286
0.0602627	8.98062721352	392632	4	3.110081
0.1512896	1.49339450478	330645	1	2.4182
0.0892707	5.02009921694	330643	3	2.7223532
0.0987935	6.90249677199	392859	3	2.3126427
